Index_number, Datetime, Solar_zenith, Solar_azimuth, Normalized_rms, Data_quality_flag, NO2_total_vertical_column, Uncertainty_NO2_vertical_column, Direct_sun_air_mass_factor
325,7883.836,24.95,246.87,0.003101,12,3.1479e-05,8.6204e-05,1.102
326,7883.8373,25.32,247.44,0.00161,12,7.2607e-05,2.0004e-05,1.105
327,7883.845,27.58,250.55,0.002257,12,8.9393e-05,2.3639e-05,1.127
328,7883.8456,27.75,250.77,0.002438,12,9.4263e-05,2.2487e-05,1.129
329,7883.8462,27.92,250.99,0.002165,12,7.7395e-05,2.216e-05,1.131
330,7883.8468,28.1,251.22,0.002012,12,0.00010929,1.908e-05,1.133
331,7883.8474,28.28,251.43,0.001739,12,7.2346e-05,2.0954e-05,1.134
332,7883.848,28.46,251.65,0.001892,12,5.2594e-05,2.7919e-05,1.136
333,7883.8486,28.64,251.87,0.001745,12,6.5386e-05,2.1308e-05,1.138
334,7883.8491,28.79,252.04,0.001779,12,5.5301e-05,2.7082e-05,1.139
335,7883.8503,29.15,252.47,0.0009165,12,4.781e-05,1.7403e-05,1.143
336,7883.8529,29.93,253.36,0.000567,12,7.8338e-05,1.2006e-05,1.153
337,7883.8543,30.32,253.79,0.0009113,12,4.7277e-05,1.8001e-05,1.157
338,7883.8555,30.71,254.21,0.0009366,12,4.5233e-05,1.8171e-05,1.161
339,7883.8565,31.01,254.52,0.001444,12,5.0912e-05,2.6493e-05,1.165
340,7883.8577,31.36,254.89,0.0008311,10,4.0041e-05,1.88e-05,1.169
341,7883.859,31.74,255.28,0.0008103,12,4.4594e-05,1.6871e-05,1.174
342,7883.8602,32.11,255.65,0.001212,12,4.9214e-05,2.0354e-05,1.178
343,7883.8614,32.47,256.01,0.001319,12,5.1891e-05,2.1759e-05,1.183
344,7883.8626,32.84,256.36,0.001263,12,4.139e-05,2.3589e-05,1.188
345,7883.8631,33,256.52,0.001733,12,5.2057e-05,2.3335e-05,1.19
346,7883.8642,33.34,256.84,0.0008132,12,4.2677e-05,1.7253e-05,1.195
347,7883.8654,33.7,257.18,0.0007916,10,4.107e-05,1.754e-05,1.199
348,7883.8666,34.08,257.52,0.0007845,10,4.9008e-05,1.4776e-05,1.205
349,7883.8679,34.46,257.86,0.0007705,10,4.5274e-05,1.5683e-05,1.21
350,7883.8691,34.83,258.2,0.0007917,10,4.7975e-05,1.4646e-05,1.215
351,7883.8704,35.21,258.53,0.0007836,12,5.1488e-05,1.376e-05,1.221
352,7883.8715,35.58,258.85,0.0007851,10,4.9706e-05,1.4185e-05,1.227
353,7883.8727,35.93,259.14,0.0009101,12,5.6337e-05,1.3964e-05,1.232
354,7883.8753,36.74,259.82,0.0003053,10,0.00010362,8.9222e-06,1.246
355,7883.8766,37.13,260.14,0.0007691,10,5.8152e-05,1.1883e-05,1.251
356,7883.8778,37.51,260.44,0.0007835,10,5.9151e-05,1.1648e-05,1.257
357,7883.879,37.89,260.74,0.0007701,10,5.8949e-05,1.1654e-05,1.264
358,7883.8803,38.27,261.04,0.0007677,12,6.0059e-05,1.1441e-05,1.27
359,7883.8815,38.64,261.33,0.000777,10,5.758e-05,1.1763e-05,1.276
360,7883.8827,39.02,261.62,0.0007808,10,5.3143e-05,1.2638e-05,1.283
361,7883.884,39.4,261.9,0.0007661,10,5.0048e-05,1.3316e-05,1.29
362,7883.8852,39.78,262.19,0.0007782,10,5.1054e-05,1.3042e-05,1.297
363,7883.8864,40.16,262.46,0.0007762,12,5.2217e-05,1.2653e-05,1.304
364,7883.8876,40.54,262.74,0.0007743,12,5.1264e-05,1.2914e-05,1.311
365,7883.8889,40.92,263.01,0.0007741,12,5.3428e-05,1.2393e-05,1.319
366,7883.8901,41.31,263.29,0.0008045,10,4.9875e-05,1.3188e-05,1.326
367,7883.8913,41.69,263.56,0.000808,10,5.364e-05,1.2561e-05,1.334
368,7883.8926,42.08,263.83,0.0008094,12,4.7448e-05,1.3797e-05,1.342
369,7883.8938,42.47,264.09,0.0008123,12,5.0091e-05,1.3207e-05,1.35
370,7883.8951,42.85,264.36,0.000783,12,5.3053e-05,1.2338e-05,1.358
371,7883.8963,43.24,264.62,0.0008071,10,5.3221e-05,1.2313e-05,1.367
372,7883.8988,44.03,265.14,0.000387,12,8.0041e-05,9.256e-06,1.386
373,7883.9001,44.42,265.4,0.0007653,12,4.6783e-05,1.3736e-05,1.394
374,7883.9013,44.81,265.65,0.0007769,10,5.1977e-05,1.2144e-05,1.403
375,7883.9026,45.19,265.9,0.0007683,12,5.296e-05,1.1784e-05,1.412
376,7883.9038,45.58,266.15,0.0007762,10,5.1834e-05,1.192e-05,1.422
377,7883.905,45.96,266.39,0.000772,10,5.1448e-05,1.1974e-05,1.431
378,7883.9063,46.34,266.63,0.0007909,10,4.5894e-05,1.3266e-05,1.441
379,7883.9075,46.73,266.87,0.0007887,10,4.6319e-05,1.3004e-05,1.451
380,7883.9087,47.11,267.11,0.0007897,12,4.8341e-05,1.2471e-05,1.461
381,7883.9099,47.5,267.34,0.0007982,10,4.5519e-05,1.3149e-05,1.472
382,7883.9112,47.88,267.58,0.0007671,10,4.5603e-05,1.2995e-05,1.482
383,7883.9124,48.26,267.81,0.0007677,10,4.5941e-05,1.2773e-05,1.493
384,7883.9136,48.65,268.04,0.0007831,10,4.2433e-05,1.3591e-05,1.504
385,7883.9148,49.03,268.27,0.0007915,10,4.3857e-05,1.3152e-05,1.516
386,7883.9161,49.41,268.5,0.0007746,10,4.371e-05,1.3081e-05,1.527
387,7883.9173,49.8,268.73,0.0007806,10,4.2937e-05,1.3239e-05,1.539
388,7883.9185,50.18,268.95,0.0007677,10,4.3281e-05,1.3022e-05,1.551
389,7883.9197,50.56,269.17,0.000769,10,4.2826e-05,1.3024e-05,1.563
390,7883.9232,51.63,269.79,0.0004483,10,6.1926e-05,9.0304e-06,1.599
391,7883.9244,52.02,270.01,0.0007816,10,4.828e-05,1.1304e-05,1.612
392,7883.9256,52.4,270.23,0.0007814,10,4.5435e-05,1.1849e-05,1.626
393,7883.9269,52.78,270.45,0.0007902,10,5.0902e-05,1.0543e-05,1.64
394,7883.9281,53.17,270.66,0.0007937,10,4.9263e-05,1.0821e-05,1.654
395,7883.9293,53.55,270.87,0.0007834,10,5.0177e-05,1.0532e-05,1.669
396,7883.9305,53.93,271.09,0.0007813,10,4.914e-05,1.0682e-05,1.683
397,7883.9317,54.31,271.3,0.0007935,10,5.1955e-05,1.0054e-05,1.699
398,7883.933,54.69,271.51,0.0007926,10,5.1144e-05,1.0123e-05,1.714
399,7883.9342,55.07,271.72,0.0007882,10,5.1579e-05,9.9807e-06,1.73
400,7883.9354,55.46,271.93,0.0008801,10,4.7671e-05,1.0441e-05,1.746
401,7883.9366,55.84,272.14,0.0007861,10,5.5584e-05,9.1266e-06,1.763
402,7883.9378,56.22,272.34,0.0007882,10,5.0774e-05,9.8361e-06,1.78
403,7883.9391,56.6,272.55,0.000786,10,5.2275e-05,9.4884e-06,1.797
404,7883.9403,56.98,272.76,0.0007785,10,5.0212e-05,9.7687e-06,1.815
405,7883.9415,57.37,272.96,0.0007699,10,5.2976e-05,9.1922e-06,1.833
406,7883.9427,57.75,273.17,0.0007775,10,5.2837e-05,9.1755e-06,1.852
407,7883.944,58.13,273.37,0.0007778,10,5.2474e-05,9.1154e-06,1.871
408,7883.9466,58.95,273.81,0.0002272,10,8.0625e-05,6.4554e-06,1.919
409,7883.9478,59.34,274.02,0.0007799,10,5.8189e-05,7.987e-06,1.935
410,7883.9491,59.72,274.22,0.0008028,10,5.5257e-05,8.2974e-06,1.956
411,7883.9503,60.1,274.42,0.0007841,10,5.6694e-05,8.0015e-06,1.978
412,7883.9515,60.48,274.62,0.0008006,10,5.7806e-05,7.7753e-06,2
413,7883.9527,60.86,274.82,0.0008772,10,6.107e-05,7.3809e-06,2.023
414,7883.9539,61.24,275.02,0.0008054,10,5.9503e-05,7.4298e-06,2.046
415,7883.9551,61.62,275.21,0.0007931,10,5.7736e-05,7.5425e-06,2.07
416,7883.9564,62,275.41,0.0007908,10,5.998e-05,7.1877e-06,2.095
417,7883.9576,62.38,275.61,0.0008031,10,6.2022e-05,6.89e-06,2.121
418,7883.9588,62.75,275.81,0.0007992,10,6.6249e-05,6.4661e-06,2.148
419,7883.96,63.13,276,0.0008236,10,6.851e-05,6.2479e-06,2.176
420,7883.9612,63.51,276.2,0.0008019,10,7.3981e-05,5.8556e-06,2.207
421,7883.9624,63.89,276.4,0.0007951,10,7.0985e-05,5.945e-06,2.234
422,7883.9637,64.27,276.59,0.0008087,10,7.2593e-05,5.7759e-06,2.264
423,7883.9649,64.65,276.79,0.0008053,10,7.5117e-05,5.6104e-06,2.296
424,7883.9661,65.02,276.98,0.0009396,12,7.9486e-05,5.3981e-06,2.328
425,7883.9673,65.4,277.18,0.001565,12,6.1853e-05,6.0395e-06,2.35
426,7883.9699,66.22,277.6,0.0002767,10,9.6998e-05,4.7042e-06,2.441
427,7883.9712,66.6,277.8,0.0007961,10,6.9827e-05,5.475e-06,2.463
428,7883.9724,66.98,277.99,0.0007965,10,6.4973e-05,5.6761e-06,2.495
429,7883.9736,67.36,278.19,0.000786,10,7.0155e-05,5.2962e-06,2.537
430,7883.9748,67.73,278.38,0.0008242,10,5.9726e-05,5.8984e-06,2.567
431,7883.976,68.11,278.57,0.000785,10,6.1785e-05,5.657e-06,2.607
432,7883.9773,68.48,278.77,0.0007869,10,6.591e-05,5.2954e-06,2.651
433,7883.9785,68.86,278.96,0.0007832,10,7.067e-05,4.956e-06,2.698
434,7883.9797,69.23,279.16,0.00079,10,6.5469e-05,5.1637e-06,2.735
435,7883.9809,69.61,279.35,0.0007925,10,6.3942e-05,5.1735e-06,2.779
436,7883.9821,69.98,279.54,0.0008122,10,7.0061e-05,4.7492e-06,2.832
437,7883.9833,70.36,279.74,0.0007908,10,6.724e-05,4.8121e-06,2.877
438,7883.9845,70.73,279.93,0.000811,10,7.4212e-05,4.4132e-06,2.935
439,7883.9858,71.11,280.12,0.0007905,10,7.8463e-05,4.1836e-06,2.992
440,7883.987,71.48,280.32,0.0007956,10,7.4875e-05,4.2333e-06,3.042
441,7883.9882,71.86,280.51,0.0008073,10,7.5558e-05,4.1327e-06,3.099
442,7883.9894,72.23,280.71,0.0007875,10,7.652e-05,4.0239e-06,3.158
443,7883.9906,72.6,280.9,0.0007968,10,7.7556e-05,3.9164e-06,3.219
444,7883.9932,73.4,281.32,0.0003022,10,8.7163e-05,3.5409e-06,3.371
445,7883.9945,73.79,281.52,0.0008034,10,7.6832e-05,3.6869e-06,3.427
446,7883.9957,74.16,281.71,0.0008144,10,7.6991e-05,3.605e-06,3.498
447,7883.9969,74.53,281.91,0.0008098,10,7.6303e-05,3.5468e-06,3.57
448,7883.9981,74.9,282.1,0.0008126,10,7.4477e-05,3.5236e-06,3.643
449,7883.9994,75.28,282.3,0.000816,10,7.8933e-05,3.3149e-06,3.735
450,7884.0006,75.65,282.49,0.0008109,10,7.7151e-05,3.2834e-06,3.814
451,7884.0018,76.02,282.69,0.000824,10,8.2954e-05,3.0706e-06,3.916
452,7884.003,76.39,282.89,0.0008252,10,8.3494e-05,2.9819e-06,4.01
453,7884.0042,76.76,283.08,0.0008357,10,8.3228e-05,2.9106e-06,4.106
454,7884.0054,77.14,283.28,0.00084,10,7.9735e-05,2.9021e-06,4.2
455,7884.0067,77.51,283.48,0.0008409,10,7.6874e-05,2.8857e-06,4.295
456,7884.0079,77.88,283.68,0.0008456,10,8.4294e-05,2.6554e-06,4.433
457,7884.0091,78.25,283.87,0.0008487,10,8.5317e-05,2.5617e-06,4.555
458,7884.0103,78.62,284.07,0.0008699,10,9.3793e-05,2.3771e-06,4.709
459,7884.0116,78.99,284.27,0.0008713,10,8.3446e-05,2.4335e-06,4.802
460,7884.0128,79.36,284.47,0.0008764,10,8.5703e-05,2.3211e-06,4.95
461,7884.014,79.74,284.67,0.0008871,10,7.9931e-05,2.3315e-06,5.068
462,7884.0167,80.54,285.11,0.0006555,10,8.9051e-05,2.0452e-06,5.464
463,7884.0179,80.92,285.32,0.0009517,11,8.4124e-05,2.0142e-06,5.61
464,7884.0192,81.29,285.52,0.0009653,11,8.3536e-05,1.9463e-06,5.786
465,7884.0204,81.66,285.73,0.001017,11,8.4268e-05,1.8621e-06,5.983
466,7884.0216,82.03,285.93,0.001059,11,8.6794e-05,1.7606e-06,6.211
467,7884.0229,82.4,286.14,0.001087,11,8.64e-05,1.6955e-06,6.424
468,7884.0241,82.78,286.34,0.00115,11,8.61e-05,1.628e-06,6.657
469,7884.0254,83.15,286.55,0.001221,11,8.8179e-05,1.5463e-06,6.932
470,7884.0266,83.53,286.76,0.00131,11,8.7433e-05,1.4945e-06,7.191
471,7884.0279,83.9,286.97,0.001451,11,8.6721e-05,1.4538e-06,7.458
472,7884.0291,84.28,287.19,0.001564,12,8.9635e-05,1.3966e-06,7.824
473,7884.0304,84.67,287.41,0.001779,12,8.9707e-05,1.3763e-06,8.171
474,7884.0317,85.06,287.63,0.002145,12,9.1228e-05,1.3717e-06,8.583
475,7884.0322,85.21,287.71,0.002271,12,9.1826e-05,1.3781e-06,8.753
476,7884.0327,85.36,287.8,0.002371,12,9.1453e-05,1.3901e-06,8.9
477,7884.0332,85.51,287.89,0.002582,12,9.3609e-05,1.4033e-06,9.131
478,7884.0338,85.66,287.97,0.002721,12,9.2927e-05,1.4265e-06,9.281
479,7884.0343,85.81,288.06,0.00293,12,9.2932e-05,1.4505e-06,9.457
480,7884.0363,86.41,288.41,0.004231,12,0.00010775,1.6572e-06,10.835
481,7884.0368,86.57,288.5,0.004568,12,0.00010952,1.7383e-06,11.174
482,7884.0373,86.72,288.59,0.005058,12,0.0001146,1.8488e-06,11.641
483,7884.0378,86.87,288.67,0.005566,12,0.00011907,1.9812e-06,12.113
484,7884.0383,87.02,288.76,0.005871,12,0.0001191,2.0805e-06,12.445
485,7884.0388,87.17,288.85,0.006217,12,0.00012124,2.2222e-06,12.876
486,7884.0394,87.32,288.94,0.006263,12,0.000115,2.2686e-06,12.954
487,7884.0399,87.48,289.03,0.006047,12,0.00010904,2.3739e-06,13.009
488,7884.0404,87.64,289.12,0.006017,12,0.00010814,2.6286e-06,13.337
489,7884.041,87.8,289.22,0.006725,12,0.00010785,2.9545e-06,13.721
490,7884.5052,85.56,72.22,0.006378,12,0.00011117,3.1109e-06,10.414
491,7884.5058,85.37,72.33,0.004129,12,0.00011237,2.4192e-06,10.119
492,7884.5063,85.23,72.41,0.006736,12,0.00010622,3.61e-06,9.813
493,7884.5067,85.11,72.48,0.004568,12,0.00011582,1.6143e-06,9.762
494,7884.5072,84.97,72.56,0.004304,12,0.00011743,1.4404e-06,9.575
495,7884.5077,84.81,72.65,0.003906,12,0.00011921,1.4222e-06,9.368
496,7884.5083,84.66,72.74,0.003569,12,0.00012078,1.4144e-06,9.18
497,7884.5088,84.5,72.83,0.003196,12,0.0001176,1.3888e-06,8.943
498,7884.5093,84.34,72.92,0.003012,12,0.00011392,1.3697e-06,8.713
499,7884.5099,84.18,73.01,0.002801,12,0.00011027,1.3542e-06,8.494
500,7884.5104,84.02,73.1,0.002583,12,0.0001106,1.3603e-06,8.319
501,7884.5109,83.86,73.19,0.00241,12,0.00010923,1.3639e-06,8.137
502,7884.5115,83.7,73.28,0.002288,12,0.00010775,1.3698e-06,7.962
503,7884.512,83.54,73.37,0.002128,12,0.00010669,1.3786e-06,7.797
504,7884.5125,83.38,73.46,0.001926,12,0.00010725,1.3959e-06,7.651
505,7884.5138,82.98,73.69,0.001779,12,0.00010435,1.4429e-06,7.28
506,7884.5152,82.59,73.91,0.00156,12,9.6676e-05,1.486e-06,6.919
507,7884.5165,82.2,74.12,0.001643,12,9.1554e-05,1.5638e-06,6.604
508,7884.5184,81.61,74.45,0.001223,12,9.6147e-05,1.7175e-06,6.246
509,7884.5195,81.28,74.63,0.001211,11,9.1403e-05,1.716e-06,6.025
510,7884.5207,80.92,74.83,0.00301,12,9.0517e-05,4.7544e-06,5.821
511,7884.5211,80.79,74.9,0.001579,12,7.7468e-05,2.3183e-06,5.684
512,7884.5215,80.67,74.97,0.002574,12,8.0882e-05,4.1389e-06,5.642
513,7884.5219,80.55,75.03,0.001184,12,8.8484e-05,2.1346e-06,5.618
514,7884.5224,80.41,75.11,0.001084,12,8.3342e-05,2.1419e-06,5.526
515,7884.5237,80.03,75.32,0.001023,11,7.5708e-05,1.9801e-06,5.311
516,7884.5249,79.65,75.52,0.0009655,12,7.4327e-05,2.0682e-06,5.139
517,7884.5261,79.28,75.73,0.000919,12,7.4469e-05,2.1326e-06,4.987
518,7884.5274,78.91,75.93,0.0009127,12,6.99e-05,2.2367e-06,4.825
519,7884.5286,78.53,76.13,0.0008834,10,7.2317e-05,2.2966e-06,4.697
520,7884.5298,78.16,76.33,0.000895,10,6.8996e-05,2.3927e-06,4.557
521,7884.5311,77.79,76.53,0.0008702,10,7.4667e-05,2.4204e-06,4.456
522,7884.5323,77.41,76.73,0.0008916,10,7.1541e-05,2.5332e-06,4.328
523,7884.5335,77.04,76.93,0.0008583,10,6.6989e-05,2.6521e-06,4.206
524,7884.5347,76.67,77.13,0.0008577,10,7.1947e-05,2.6617e-06,4.117
525,7884.536,76.29,77.33,0.0008435,10,6.8213e-05,2.7878e-06,4.006
526,7884.5386,75.5,77.75,0.0004058,10,8.4562e-05,2.8253e-06,3.842
527,7884.5398,75.11,77.95,0.0008376,12,6.9041e-05,3.0152e-06,3.725
528,7884.541,74.74,78.15,0.000835,12,7.4269e-05,3.0058e-06,3.653
529,7884.5423,74.37,78.34,0.0008337,12,7.2494e-05,3.0971e-06,3.572
530,7884.5435,73.99,78.54,0.0008335,12,7.4977e-05,3.1537e-06,3.499
531,7884.5447,73.62,78.74,0.0008677,12,7.2939e-05,3.2614e-06,3.425
532,7884.5459,73.26,78.93,0.000878,12,7.8734e-05,3.5018e-06,3.365
533,7884.5467,73,79.06,0.0008229,12,7.3254e-05,3.3646e-06,3.312
534,7884.548,72.62,79.26,0.0007852,12,7.2284e-05,3.4444e-06,3.245
535,7884.5492,72.25,79.45,0.0008082,12,7.8872e-05,3.4797e-06,3.19
536,7884.5504,71.88,79.65,0.002039,12,9.6638e-05,7.1374e-06,3.144
537,7884.5509,71.73,79.72,0.001788,12,9.8436e-05,6.09e-06,3.121
538,7884.5514,71.56,79.81,0.001324,12,9.4145e-05,4.8652e-06,3.092
539,7884.5518,71.43,79.88,0.002058,12,8.8507e-05,7.1833e-06,3.069
540,7884.5556,70.27,80.48,0.002082,12,0.00012052,7.4355e-06,2.916
541,7884.5566,69.97,80.64,0.001996,12,7.7119e-05,3.7661e-06,2.856
542,7884.5576,69.65,80.8,0.0007824,12,7.3486e-05,3.9807e-06,2.812
543,7884.5609,68.64,81.33,0.0004464,12,0.00010706,4.2427e-06,2.705
544,7884.5614,68.49,81.41,0.003295,12,9.5974e-05,1.2736e-05,2.684
545,7884.5622,68.22,81.55,0.0008093,12,0.00010351,4.2404e-06,2.656
546,7884.5631,67.96,81.68,0.0009798,12,0.00010393,4.7091e-06,2.627
547,7884.5636,67.79,81.77,0.002681,12,0.00013321,9.3514e-06,2.615
548,7884.5641,67.65,81.84,0.003102,12,0.0001092,1.2472e-05,2.595
549,7884.5649,67.4,81.97,0.0009029,12,0.0001001,4.2522e-06,2.566
550,7884.5658,67.12,82.12,0.002092,12,6.3227e-05,4.4666e-06,2.521
551,7884.5667,66.84,82.27,0.000865,12,9.3253e-05,4.3407e-06,2.507
552,7884.5679,66.46,82.46,0.0007803,12,8.3984e-05,4.417e-06,2.467
553,7884.5691,66.1,82.65,0.0008848,12,8.0655e-05,4.706e-06,2.432
554,7884.5702,65.74,82.83,0.0007814,10,7.0349e-05,4.7535e-06,2.395
555,7884.5715,65.36,83.03,0.0007939,10,6.0931e-05,5.1313e-06,2.357
556,7884.5727,64.99,83.23,0.0007844,10,7.5801e-05,4.7757e-06,2.332
557,7884.5739,64.61,83.42,0.0007854,10,5.898e-05,5.3826e-06,2.293
558,7884.5751,64.23,83.62,0.0007903,12,7.107e-05,4.9983e-06,2.268
559,7884.5763,63.86,83.82,0.002562,12,8.2379e-05,1.3841e-05,2.243
560,7884.5775,63.49,84.01,0.0007699,12,7.0997e-05,5.1457e-06,2.211
561,7884.5801,62.69,84.42,0.0007294,10,8.9373e-05,5.1147e-06,2.158
562,7884.5811,62.38,84.59,0.002347,12,8.5929e-05,1.1526e-05,2.135
563,7884.5822,62.03,84.77,0.001465,12,7.7485e-05,8.5266e-06,2.109
564,7884.5833,61.68,84.95,0.0007809,12,6.1789e-05,5.8072e-06,2.081
565,7884.5845,61.3,85.15,0.000767,12,7.4187e-05,5.4482e-06,2.06
566,7884.5857,60.93,85.35,0.0007793,12,6.5439e-05,5.7784e-06,2.035
567,7884.5866,60.65,85.5,0.003167,12,7.8249e-05,1.7891e-05,2.021
568,7884.5878,60.3,85.69,0.0007851,10,7.154e-05,5.6783e-06,1.998
569,7884.5889,59.93,85.88,0.000803,12,7.0564e-05,5.8186e-06,1.976
570,7884.5897,59.69,86.01,0.001437,12,8.0279e-05,9.5502e-06,1.964
571,7884.5901,59.55,86.08,0.002395,12,0.00010144,1.2547e-05,1.959
572,7884.5906,59.4,86.16,0.003407,12,5.2143e-05,2.5778e-05,1.94
573,7884.5918,59.03,86.36,0.0007864,12,5.0403e-05,7.1816e-06,1.919
574,7884.593,58.65,86.56,0.0007517,12,6.0503e-05,6.5276e-06,1.902
575,7884.5945,58.19,86.81,0.001987,12,7.867e-05,1.2535e-05,1.882
576,7884.5957,57.81,87.02,0.0008269,10,4.8237e-05,7.7015e-06,1.855
577,7884.5967,57.52,87.17,0.002006,12,5.566e-05,1.4116e-05,1.843
578,7884.5978,57.15,87.37,0.0003322,12,6.7227e-05,6.658e-06,1.828
579,7884.599,56.79,87.57,0.001533,12,6.0896e-05,1.2293e-05,1.81
580,7884.6002,56.41,87.78,0.001233,12,2.3434e-05,1.4343e-05,1.788
581,7884.6013,56.06,87.97,0.001641,12,4.8148e-05,1.4588e-05,1.772
582,7884.6024,55.72,88.16,0.0007938,12,4.6063e-05,8.5567e-06,1.757
583,7884.6044,55.11,88.49,0.0009236,12,5.5584e-05,8.7632e-06,1.733
584,7884.6056,54.73,88.7,0.0007834,12,3.6483e-05,1.0905e-05,1.715
585,7884.6067,54.38,88.9,0.0007905,12,5.0175e-05,8.7399e-06,1.702
586,7884.6082,53.9,89.17,0.0009967,12,5.5287e-05,9.8615e-06,1.684
587,7884.609,53.65,89.31,0.0007741,10,4.1587e-05,9.904e-06,1.672
588,7884.6102,53.3,89.51,0.0007949,12,5.0727e-05,8.4545e-06,1.66
589,7884.6113,52.95,89.7,0.0007757,10,4.584e-05,9.1998e-06,1.646
590,7884.6125,52.56,89.92,0.001984,12,6.0666e-05,1.6955e-05,1.634
591,7884.6137,52.18,90.14,0.0007914,12,4.4771e-05,9.5676e-06,1.618
592,7884.6146,51.9,90.3,0.0007856,12,4.0623e-05,1.0575e-05,1.608
593,7884.6158,51.55,90.51,0.0008379,12,4.1045e-05,1.0599e-05,1.596
594,7884.6194,50.42,91.17,0.0002441,12,6.7919e-05,7.6118e-06,1.561
595,7884.6206,50.05,91.39,0.0009421,12,4.7955e-05,1.0061e-05,1.547
596,7884.6217,49.69,91.6,0.0008192,12,4.1577e-05,1.0883e-05,1.535
597,7884.6229,49.31,91.82,0.0007659,12,5.0038e-05,9.3687e-06,1.524
598,7884.6241,48.95,92.04,0.0008054,10,3.9816e-05,1.1533e-05,1.513
599,7884.6253,48.56,92.28,0.0008366,10,4.4378e-05,1.0495e-05,1.502
600,7884.6266,48.17,92.51,0.0014,12,7.319e-05,1.2799e-05,1.493
601,7884.6277,47.81,92.74,0.002177,12,8.4833e-05,1.6323e-05,1.484
602,7884.629,47.41,92.99,0.0008187,10,4.0979e-05,1.1612e-05,1.469
603,7884.6302,47.03,93.22,0.0008089,12,4.3936e-05,1.095e-05,1.459
604,7884.6315,46.64,93.46,0.0008114,12,4.3964e-05,1.1043e-05,1.449
605,7884.6327,46.26,93.71,0.0008054,10,4.1232e-05,1.1787e-05,1.439
606,7884.6339,45.88,93.95,0.0008246,12,4.5771e-05,1.0738e-05,1.429
607,7884.6349,45.58,94.14,0.0008121,12,4.229e-05,1.1695e-05,1.422
608,7884.6361,45.2,94.39,0.0008124,12,3.5041e-05,1.4066e-05,1.412
609,7884.6373,44.82,94.64,0.0008107,10,2.8491e-05,1.7166e-05,1.403
610,7884.6385,44.44,94.89,0.0008011,10,3.2357e-05,1.5397e-05,1.394
611,7884.6398,44.06,95.14,0.0008061,10,3.005e-05,1.6577e-05,1.385
612,7884.641,43.67,95.4,0.0008085,12,4.753e-05,1.0858e-05,1.376
613,7884.6422,43.29,95.65,0.0008109,10,3.5988e-05,1.4203e-05,1.368
614,7884.6435,42.9,95.92,0.002327,12,0.00010505,1.7454e-05,1.362
615,7884.6444,42.62,96.12,0.002965,12,9.2435e-05,2.2599e-05,1.356
616,7884.6456,42.23,96.39,0.002095,12,5.1147e-05,2.1148e-05,1.345
617,7884.6462,42.05,96.51,0.002326,12,9.9165e-05,1.6238e-05,1.344
618,7884.6468,41.86,96.65,0.002038,12,6.603e-05,1.9835e-05,1.339
619,7884.6474,41.69,96.77,0.002314,12,0.00011024,1.7686e-05,1.337
620,7884.6491,41.17,97.14,0.002013,12,0.00010408,1.8715e-05,1.326
621,7884.6514,40.46,97.66,0.0008092,10,3.8307e-05,1.4005e-05,1.31
622,7884.6526,40.08,97.94,0.0008017,10,3.5293e-05,1.5299e-05,1.302
623,7884.6538,39.7,98.22,0.0008009,10,3.2623e-05,1.6584e-05,1.295
624,7884.655,39.32,98.51,0.0008109,12,3.6333e-05,1.504e-05,1.288
625,7884.6563,38.94,98.8,0.0008158,10,3.2819e-05,1.6612e-05,1.282
626,7884.6575,38.56,99.09,0.0008073,12,3.9065e-05,1.4205e-05,1.275
627,7884.6584,38.29,99.31,0.000805,12,4.2279e-05,1.3243e-05,1.27
628,7884.6596,37.91,99.6,0.0008071,10,4.386e-05,1.2858e-05,1.264
629,7884.6608,37.54,99.91,0.0008111,10,3.7852e-05,1.4878e-05,1.258
630,7884.662,37.16,100.22,0.0008118,10,3.1116e-05,1.7978e-05,1.251
631,7884.6633,36.78,100.53,0.0008087,10,3.0575e-05,1.8375e-05,1.245
632,7884.6645,36.4,100.84,0.0008012,10,2.8486e-05,1.9674e-05,1.239
633,7884.6657,36.03,101.16,0.0008573,10,3.105e-05,1.8309e-05,1.233
634,7884.6669,35.65,101.48,0.0008038,10,3.7367e-05,1.5504e-05,1.228
635,7884.6682,35.28,101.81,0.0007975,10,3.9007e-05,1.4936e-05,1.222
636,7884.6694,34.9,102.15,0.0008075,10,4.1857e-05,1.4099e-05,1.216
637,7884.672,34.11,102.87,0.0002587,12,8.1377e-05,9.4317e-06,1.206
638,7884.6726,33.92,103.04,0.001609,12,5.1119e-05,2.1376e-05,1.203
639,7884.6738,33.57,103.37,0.0009995,12,4.8724e-05,1.6238e-05,1.198
640,7884.6749,33.22,103.7,0.0008043,12,3.6554e-05,1.6368e-05,1.193
641,7884.6758,32.94,103.97,0.0008038,10,4.1311e-05,1.4672e-05,1.189
642,7884.6771,32.57,104.34,0.0008047,12,3.8531e-05,1.5781e-05,1.184
643,7884.678,32.28,104.63,0.002055,12,9.0619e-05,1.9786e-05,1.181
644,7884.6785,32.13,104.78,0.002641,12,8.5311e-05,2.6053e-05,1.179
645,7884.6798,31.75,105.17,0.001947,12,0.00010331,1.8409e-05,1.175
646,7884.6804,31.57,105.36,0.002042,12,5.7636e-05,2.2939e-05,1.172
647,7884.6814,31.27,105.67,0.001588,12,3.8334e-05,2.9218e-05,1.168
